12,11,-1,-11,6,5,,,,,,
14,13,-1,-13,7,6,,,,,,
14,14,0,-14,7,7,,,,,,
12,14,2,-13,5,8,,,,,,
11,16,5,-14,3,10,,,,,,
11,17,6,-14,2,11,,,,,,
11,15,4,-13,3,9,,,,,,
13,17,4,-15,4,10,,,,,,
15,18,3,-17,6,10,,,,,,
14,17,3,-16,5,10,,,,,,
14,16,2,-15,6,9,,,,,,
15,14,-1,-14,8,6,,,,,,
17,15,-2,-16,9,6,,,,,,
19,16,-3,-17,11,6,,,,,,
19,17,-2,-18,10,7,,,,,,
21,19,-2,-20,11,8,,,,,,
19,18,-1,-18,10,8,,,,,,
8,5,-3,-6,5,1,,,,,,
6,3,-3,-4,4,0,,,,,,
10,8,-2,-9,6,3,,,,,,
12,10,-2,-11,7,4,,,,,,
14,12,-2,-13,8,5,,,,,,
14,14,0,-14,7,7,,,,,,
14,15,1,-15,6,8,,,,,,
14,15,1,-15,6,8,,,,,,
10,10,0,-10,5,5,,,,,,
9,8,-1,-8,5,3,,,,,,
10,8,-2,-9,6,3,,,,,,
10,7,-3,-8,6,2,,,,,,
10,5,-5,-7,7,0,,,,,,
8,2,-6,-5,7,-2,,,,,,
9,1,-8,-5,8,-3,,,,,,
10,1,-9,-5,9,-4,,,,,,
8,0,-8,-4,8,-4,,,,,,
9,1,-8,-5,8,-3,,,,,,
11,3,-8,-7,9,-2,,,,,,
12,6,-6,-9,9,0,,,,,,
10,6,-4,-8,7,1,,,,,,
6,4,-2,-5,4,1,,,,,,
6,3,-3,-4,4,0,,,,,,
6,3,-3,-4,4,0,,,,,,
12,8,-4,-10,8,2,,,,,,
14,10,-4,-12,9,3,,,,,,
14,9,-5,-11,9,2,,,,,,
8,0,-8,-4,8,-4,,,,,,
4,-5,-9,1,7,-7,,,,,,
5,-3,-8,-1,7,-5,,,,,,
6,-3,-9,-1,8,-6,,,,,,
6,-3,-9,-1,8,-6,,,,,,
4,-4,-8,0,6,-6,,,,,,
3,-4,-7,1,5,-5,,,,,,
5,-3,-8,-1,7,-5,,,,,,
1,-6,-7,3,4,-6,,,,,,
0,-7,-7,4,4,-7,,,,,,
1,-7,-8,3,5,-7,,,,,,
3,-6,-9,2,6,-7,,,,,,
6,-3,-9,-1,8,-6,,,,,,
17,7,-10,-12,13,-1,,,,,,
14,5,-9,-9,11,-2,,,,,,
2,-4,-6,1,4,-5,,,,,,
3,-4,-7,1,5,-5,,,,,,
5,-2,-7,-1,6,-4,,,,,,
12,4,-8,-8,10,-2,,,,,,
13,6,-7,-9,10,0,,,,,,
13,7,-6,-10,9,0,,,,,,
11,5,-6,-8,8,0,,,,,,
10,5,-5,-7,7,0,,,,,,
9,6,-3,-7,6,1,,,,,,
16,15,-1,-15,8,7,,,,,,
18,19,1,-19,8,10,,,,,,
12,15,3,-14,4,9,,,,,,
11,15,4,-13,3,9,,,,,,
11,15,4,-13,3,9,,,,,,
9,15,6,-12,1,10,,,,,,
8,13,5,-11,1,9,,,,,,
8,9,1,-9,3,5,,,,,,
9,10,1,-10,4,5,,,,,,
10,12,2,-11,4,7,,,,,,
11,16,5,-14,3,10,,,,,,
13,17,4,-15,4,10,,,,,,
14,17,3,-16,5,10,,,,,,
14,20,6,-17,4,13,,,,,,
14,21,7,-18,3,14,,,,,,
14,21,7,-18,3,14,,,,,,
15,22,7,-19,4,14,,,,,,
16,25,9,-21,3,17,,,,,,
14,28,14,-21,0,21,,,,,,
20,36,16,-28,2,26,,,,,,
23,39,16,-31,3,27,,,,,,
12,25,13,-19,-1,19,,,,,,
5,16,11,-11,-3,13,,,,,,
3,13,10,-8,-4,11,,,,,,
6,15,9,-11,-2,12,,,,,,
9,16,7,-13,1,11,,,,,,
9,16,7,-13,1,11,,,,,,
9,16,7,-13,1,11,,,,,,
11,18,7,-15,2,12,,,,,,
11,19,8,-15,1,13,,,,,,
10,20,10,-15,0,15,,,,,,
8,20,12,-14,-2,16,,,,,,
7,20,13,-14,-3,16,,,,,,
8,21,13,-15,-3,17,,,,,,
7,21,14,-14,-4,17,,,,,,
6,20,14,-13,-4,17,,,,,,
3,17,14,-10,-6,15,,,,,,
5,19,14,-12,-5,16,,,,,,
10,24,14,-17,-2,19,,,,,,
11,23,12,-17,-1,17,,,,,,
11,22,11,-17,0,16,,,,,,
8,20,12,-14,-2,16,,,,,,
8,20,12,-14,-2,16,,,,,,
8,20,12,-14,-2,16,,,,,,
6,20,14,-13,-4,17,,,,,,
7,21,14,-14,-4,17,,,,,,
10,23,13,-17,-2,18,,,,,,
9,25,16,-17,-4,20,,,,,,
7,24,17,-16,-5,20,,,,,,
2,18,16,-10,-7,17,,,,,,
6,21,15,-14,-5,18,,,,,,
10,24,14,-17,-2,19,,,,,,
6,22,16,-14,-5,19,,,,,,
6,21,15,-14,-5,18,,,,,,
7,20,13,-14,-3,16,,,,,,
7,19,12,-13,-3,15,,,,,,
7,18,11,-13,-2,14,,,,,,
3,15,12,-9,-5,13,,,,,,
3,14,11,-9,-4,12,,,,,,
3,13,10,-8,-4,11,,,,,,
0,12,12,-6,-6,12,,,,,,
3,15,12,-9,-5,13,,,,,,
7,19,12,-13,-3,15,,,,,,
8,21,13,-15,-3,17,,,,,,
6,20,14,-13,-4,17,,,,,,
-1,14,15,-7,-8,14,,,,,,
2,18,16,-10,-7,17,,,,,,
6,22,16,-14,-5,19,,,,,,
-1,17,18,-8,-10,17,,,,,,
4,22,18,-13,-7,20,,,,,,
17,34,17,-26,0,25,,,,,,
10,28,18,-19,-4,23,,,,,,
5,24,19,-15,-7,21,,,,,,
2,22,20,-12,-9,21,,,,,,
3,24,21,-14,-9,22,,,,,,
4,26,22,-15,-9,24,,,,,,
4,25,21,-15,-9,23,,,,,,
3,23,20,-13,-9,21,,,,,,
1,22,21,-12,-10,21,,,,,,
0,23,23,-12,-12,23,,,,,,
1,27,26,-14,-13,26,,,,,,
8,37,29,-23,-11,33,,,,,,
14,44,30,-29,-8,37,,,,,,
20,48,28,-34,-4,38,,,,,,
21,45,24,-33,-2,34,,,,,,
26,43,17,-35,4,30,,,,,,
31,40,9,-36,11,24,,,,,,
40,40,0,-40,20,20,,,,,,
50,41,-9,-45,29,16,,,,,,
60,43,-17,-51,38,13,,,,,,
71,44,-27,-57,49,8,,,,,,
82,47,-35,-64,58,6,,,,,,
94,54,-40,-74,67,7,,,,,,
102,57,-45,-79,73,6,,,,,,
107,56,-51,-81,79,2,,,,,,
117,57,-60,-87,88,-1,,,,,,
128,60,-68,-94,98,-4,,,,,,
141,66,-75,-103,108,-4,,,,,,
150,62,-88,-106,119,-13,,,,,,
158,56,-102,-107,130,-23,,,,,,
167,58,-109,-112,138,-25,,,,,,
173,62,-111,-117,142,-24,,,,,,
178,68,-110,-123,144,-21,,,,,,
165,65,-100,-115,132,-17,,,,,,
150,63,-87,-106,118,-12,,,,,,
133,64,-69,-98,101,-2,,,,,,
118,70,-48,-94,83,11,,,,,,
102,75,-27,-88,64,24,,,,,,
87,74,-13,-80,50,30,,,,,,
68,69,1,-69,33,35,,,,,,
48,62,14,-55,17,38,,,,,,
41,58,17,-50,12,37,,,,,,
34,53,19,-44,7,36,,,,,,
32,49,17,-41,7,33,,,,,,
17,34,17,-26,0,25,,,,,,
6,21,15,-14,-5,18,,,,,,
21,28,7,-25,7,17,,,,,,
26,27,1,-27,12,14,,,,,,
23,20,-3,-21,13,8,,,,,,
19,14,-5,-16,12,4,,,,,,
16,10,-6,-13,11,2,,,,,,
16,11,-5,-13,10,3,,,,,,
15,11,-4,-13,9,3,,,,,,
13,10,-3,-11,8,3,,,,,,
9,9,0,-9,4,4,,,,,,
7,9,2,-8,2,5,,,,,,
6,9,3,-8,1,6,,,,,,
3,7,4,-5,-1,5,,,,,,
1,5,4,-3,-2,4,,,,,,
-1,3,4,-1,-3,3,,,,,,
-2,1,3,0,-3,2,,,,,,
-2,0,2,1,-2,1,,,,,,
0,2,2,-1,-1,2,,,,,,
-2,0,2,1,-2,1,,,,,,
-6,-4,2,5,-4,-1,,,,,,
-4,-3,1,3,-2,-1,,,,,,
1,1,0,-1,0,0,,,,,,
8,9,1,-9,3,5,,,,,,
4,6,2,-5,1,4,,,,,,
-1,1,2,0,-2,1,,,,,,
-1,0,1,0,-1,0,,,,,,
1,1,0,-1,0,0,,,,,,
4,3,-1,-3,2,1,,,,,,
2,2,0,-2,1,1,,,,,,
1,2,1,-2,0,1,,,,,,
0,1,1,-1,-1,1,,,,,,
2,4,2,-3,0,3,,,,,,
4,6,2,-5,1,4,,,,,,
2,3,1,-3,0,2,,,,,,
-3,-2,1,2,-2,0,,,,,,
-11,-8,3,9,-7,-2,,,,,,
0,1,1,-1,-1,1,,,,,,
5,4,-1,-4,3,1,,,,,,
-1,-3,-2,2,1,-2,,,,,,
-4,-6,-2,5,-1,-4,,,,,,
-5,-7,-2,6,-1,-4,,,,,,
-5,-6,-1,6,-2,-3,,,,,,
-8,-7,1,7,-4,-3,,,,,,
-12,-9,3,10,-7,-3,,,,,,
-12,-9,3,10,-7,-3,,,,,,
-12,-9,3,10,-7,-3,,,,,,
-9,-7,2,8,-5,-2,,,,,,
2,4,2,-3,0,3,,,,,,
12,13,1,-13,5,7,,,,,,
9,9,0,-9,4,4,,,,,,
5,5,0,-5,2,2,,,,,,
1,1,0,-1,0,0,,,,,,
3,1,-2,-2,2,0,,,,,,
4,1,-3,-2,3,-1,,,,,,
5,2,-3,-3,4,0,,,,,,
2,2,0,-2,1,1,,,,,,
-2,1,3,0,-3,2,,,,,,
-2,1,3,0,-3,2,,,,,,
-1,3,4,-1,-3,3,,,,,,
1,6,5,-4,-2,5,,,,,,
-6,0,6,3,-6,3,,,,,,
-9,-2,7,5,-8,2,,,,,,
-8,0,8,4,-8,4,,,,,,
-11,-1,10,6,-10,4,,,,,,
-12,-1,11,6,-11,5,,,,,,
-8,1,9,3,-9,5,,,,,,
-6,2,8,2,-7,5,,,,,,
-4,3,7,0,-6,5,,,,,,
-4,2,6,1,-5,4,,,,,,
-5,0,5,2,-5,2,,,,,,
-8,-3,5,5,-6,1,,,,,,
-10,-4,6,7,-8,1,,,,,,
-11,-5,6,8,-8,0,,,,,,
-9,-4,5,6,-7,0,,,,,,
-5,-1,4,3,-4,1,,,,,,
0,4,4,-2,-2,4,,,,,,
3,10,7,-7,-2,8,,,,,,
3,11,8,-7,-3,9,,,,,,
-5,4,9,0,-7,6,,,,,,
-6,3,9,1,-8,6,,,,,,
-4,4,8,0,-6,6,,,,,,
-8,2,10,3,-9,6,,,,,,
-7,2,9,2,-8,5,,,,,,
-2,4,6,-1,-4,5,,,,,,
-4,4,8,0,-6,6,,,,,,
-4,5,9,-1,-7,7,,,,,,
1,8,7,-5,-3,7,,,,,,
3,10,7,-7,-2,8,,,,,,
1,8,7,-5,-3,7,,,,,,
-9,-2,7,5,-8,2,,,,,,
-11,-4,7,7,-9,1,,,,,,
-8,-1,7,4,-7,3,,,,,,
-8,0,8,4,-8,4,,,,,,
-6,3,9,1,-8,6,,,,,,
0,10,10,-5,-5,10,,,,,,
0,11,11,-6,-6,11,,,,,,
0,11,11,-6,-6,11,,,,,,
-2,10,12,-4,-7,11,,,,,,
-2,9,11,-4,-7,10,,,,,,
0,9,9,-5,-5,9,,,,,,
2,10,8,-6,-3,9,,,,,,
3,11,8,-7,-3,9,,,,,,
3,11,8,-7,-3,9,,,,,,
3,10,7,-7,-2,8,,,,,,
3,9,6,-6,-2,7,,,,,,
0,6,6,-3,-3,6,,,,,,
-2,4,6,-1,-4,5,,,,,,
-4,2,6,1,-5,4,,,,,,
-3,4,7,-1,-5,5,,,,,,
1,9,8,-5,-4,8,,,,,,
8,18,10,-13,-1,14,,,,,,
6,17,11,-12,-3,14,,,,,,
3,14,11,-9,-4,12,,,,,,
6,16,10,-11,-2,13,,,,,,
11,20,9,-16,1,14,,,,,,
16,24,8,-20,4,16,,,,,,
17,25,8,-21,4,16,,,,,,
15,23,8,-19,3,15,,,,,,
10,16,6,-13,2,11,,,,,,
8,14,6,-11,1,10,,,,,,
6,12,6,-9,0,9,,,,,,
1,10,9,-6,-4,9,,,,,,
1,11,10,-6,-5,10,,,,,,
4,14,10,-9,-3,12,,,,,,
5,17,12,-11,-4,14,,,,,,
6,19,13,-13,-4,16,,,,,,
9,20,11,-15,-1,15,,,,,,
11,23,12,-17,-1,17,,,,,,
12,25,13,-19,-1,19,,,,,,
9,21,12,-15,-2,16,,,,,,
10,22,12,-16,-1,17,,,,,,
14,26,12,-20,1,19,,,,,,
16,27,11,-22,2,19,,,,,,
15,26,11,-21,2,18,,,,,,
7,20,13,-14,-3,16,,,,,,
4,18,14,-11,-5,16,,,,,,
3,17,14,-10,-6,15,,,,,,
4,18,14,-11,-5,16,,,,,,
14,27,13,-21,0,20,,,,,,
30,41,11,-36,9,26,,,,,,
28,39,11,-34,8,25,,,,,,
27,38,11,-33,8,24,,,,,,
24,36,12,-30,6,24,,,,,,
23,35,12,-29,5,23,,,,,,
22,34,12,-28,5,23,,,,,,
21,34,13,-28,4,23,,,,,,
22,34,12,-28,5,23,,,,,,
24,34,10,-29,7,22,,,,,,
25,34,9,-30,8,21,,,,,,
25,33,8,-29,8,20,,,,,,
22,29,7,-26,7,18,,,,,,
22,28,6,-25,8,17,,,,,,
22,27,5,-25,8,16,,,,,,
23,29,6,-26,8,17,,,,,,
23,28,5,-26,9,16,,,,,,
23,27,4,-25,9,15,,,,,,
22,28,6,-25,8,17,,,,,,
21,28,7,-25,7,17,,,,,,
24,29,5,-27,9,17,,,,,,
26,31,5,-29,10,18,,,,,,
28,33,5,-31,11,19,,,,,,
27,31,4,-29,11,17,,,,,,
26,29,3,-28,11,16,,,,,,
26,28,2,-27,12,15,,,,,,
21,22,1,-22,10,11,,,,,,
19,20,1,-20,9,10,,,,,,
22,23,1,-23,10,12,,,,,,
26,25,-1,-25,13,12,,,,,,
28,26,-2,-27,15,12,,,,,,
21,18,-3,-19,12,7,,,,,,
13,12,-1,-12,7,5,,,,,,
6,8,2,-7,2,5,,,,,,
19,18,-1,-18,10,8,,,,,,
28,27,-1,-27,14,13,,,,,,
33,34,1,-34,16,17,,,,,,
22,24,2,-23,10,13,,,,,,
10,13,3,-12,3,8,,,,,,
14,15,1,-15,6,8,,,,,,
16,15,-1,-15,8,7,,,,,,
16,14,-2,-15,9,6,,,,,,
18,13,-5,-15,11,4,,,,,,
17,12,-5,-14,11,3,,,,,,
15,12,-3,-13,9,4,,,,,,
13,9,-4,-11,8,2,,,,,,
10,5,-5,-7,7,0,,,,,,
8,4,-4,-6,6,0,,,,,,
9,5,-4,-7,6,0,,,,,,
10,6,-4,-8,7,1,,,,,,
10,5,-5,-7,7,0,,,,,,
9,5,-4,-7,6,0,,,,,,
6,4,-2,-5,4,1,,,,,,
8,6,-2,-7,5,2,,,,,,
9,8,-1,-8,5,3,,,,,,
13,10,-3,-11,8,3,,,,,,
11,9,-2,-10,6,3,,,,,,
7,6,-1,-6,4,2,,,,,,
5,4,-1,-4,3,1,,,,,,
4,2,-2,-3,3,0,,,,,,
4,0,-4,-2,4,-2,,,,,,
2,-4,-6,1,4,-5,,,,,,
0,-7,-7,4,4,-7,,,,,,
-3,-8,-5,6,1,-6,,,,,,
-3,-7,-4,5,1,-5,,,,,,
0,-4,-4,2,2,-4,,,,,,
0,-4,-4,2,2,-4,,,,,,
3,-1,-4,-1,4,-2,,,,,,
9,6,-3,-7,6,1,,,,,,
10,8,-2,-9,6,3,,,,,,
9,9,0,-9,4,4,,,,,,
9,8,-1,-8,5,3,,,,,,
9,7,-2,-8,5,2,,,,,,
7,4,-3,-5,5,0,,,,,,
3,1,-2,-2,2,0,,,,,,
1,-2,-3,1,2,-2,,,,,,
1,-3,-4,1,3,-3,,,,,,
2,-3,-5,1,4,-4,,,,,,
3,-2,-5,0,4,-3,,,,,,
3,-1,-4,-1,4,-2,,,,,,
5,0,-5,-2,5,-2,,,,,,
8,1,-7,-4,7,-3,,,,,,
5,0,-5,-2,5,-2,,,,,,
4,1,-3,-2,3,-1,,,,,,
5,3,-2,-4,3,0,,,,,,
2,1,-1,-1,1,0,,,,,,
-3,-2,1,2,-2,0,,,,,,
-7,-6,1,6,-4,-2,,,,,,
-8,-6,2,7,-5,-2,,,,,,
-8,-5,3,6,-5,-1,,,,,,
-6,-5,1,5,-3,-2,,,,,,
1,0,-1,0,1,0,,,,,,
12,12,0,-12,6,6,,,,,,
18,17,-1,-17,9,8,,,,,,
20,18,-2,-19,11,8,,,,,,
14,12,-2,-13,8,5,,,,,,
9,7,-2,-8,5,2,,,,,,
5,3,-2,-4,3,0,,,,,,
5,4,-1,-4,3,1,,,,,,
4,4,0,-4,2,2,,,,,,
0,2,2,-1,-1,2,,,,,,
-1,2,3,-1,-2,2,,,,,,
0,3,3,-2,-2,3,,,,,,
-3,0,3,1,-3,1,,,,,,
-3,0,3,1,-3,1,,,,,,
-2,2,4,0,-3,3,,,,,,
8,10,2,-9,3,6,,,,,,
12,12,0,-12,6,6,,,,,,
8,7,-1,-7,4,3,,,,,,
6,4,-2,-5,4,1,,,,,,
4,2,-2,-3,3,0,,,,,,
4,3,-1,-3,2,1,,,,,,
4,5,1,-5,1,3,,,,,,
4,8,4,-6,0,6,,,,,,
4,9,5,-7,-1,7,,,,,,
7,12,5,-10,1,8,,,,,,
14,19,5,-17,4,12,,,,,,
8,16,8,-12,0,12,,,,,,
0,10,10,-5,-5,10,,,,,,
-6,4,10,1,-8,7,,,,,,
-6,4,10,1,-8,7,,,,,,
-1,10,11,-5,-6,10,,,,,,
-1,9,10,-4,-6,9,,,,,,
2,11,9,-7,-4,10,,,,,,
10,19,9,-15,0,14,,,,,,
8,16,8,-12,0,12,,,,,,
3,10,7,-7,-2,8,,,,,,
-1,10,11,-5,-6,10,,,,,,
-2,12,14,-5,-8,13,,,,,,
0,15,15,-8,-8,15,,,,,,
2,16,14,-9,-6,15,,,,,,
2,17,15,-10,-7,16,,,,,,
0,18,18,-9,-9,18,,,,,,
0,19,19,-10,-10,19,,,,,,
1,20,19,-11,-9,19,,,,,,
4,22,18,-13,-7,20,,,,,,
6,24,18,-15,-6,21,,,,,,
9,26,17,-18,-4,21,,,,,,
6,24,18,-15,-6,21,,,,,,
6,23,17,-15,-6,20,,,,,,
8,22,14,-15,-3,18,,,,,,
6,21,15,-14,-5,18,,,,,,
2,19,17,-11,-8,18,,,,,,
1,17,16,-9,-8,16,,,,,,
2,17,15,-10,-7,16,,,,,,
2,18,16,-10,-7,17,,,,,,
3,19,16,-11,-7,17,,,,,,
5,21,16,-13,-6,18,,,,,,
6,22,16,-14,-5,19,,,,,,
7,24,17,-16,-5,20,,,,,,
9,26,17,-18,-4,21,,,,,,
6,23,17,-15,-6,20,,,,,,
5,22,17,-14,-6,19,,,,,,
5,22,17,-14,-6,19,,,,,,
7,23,16,-15,-5,19,,,,,,
8,23,15,-16,-4,19,,,,,,
9,21,12,-15,-2,16,,,,,,
9,20,11,-15,-1,15,,,,,,
7,18,11,-13,-2,14,,,,,,
7,18,11,-13,-2,14,,,,,,
8,18,10,-13,-1,14,,,,,,
9,17,8,-13,0,12,,,,,,
11,18,7,-15,2,12,,,,,,
11,19,8,-15,1,13,,,,,,
10,19,9,-15,0,14,,,,,,
10,19,9,-15,0,14,,,,,,
10,19,9,-15,0,14,,,,,,
10,20,10,-15,0,15,,,,,,
10,20,10,-15,0,15,,,,,,
11,21,10,-16,0,15,,,,,,
12,22,10,-17,1,16,,,,,,
12,22,10,-17,1,16,,,,,,
10,20,10,-15,0,15,,,,,,
7,18,11,-13,-2,14,,,,,,
2,14,12,-8,-5,13,,,,,,
-10,3,13,3,-12,8,,,,,,
-13,1,14,6,-14,7,,,,,,
-11,4,15,3,-13,9,,,,,,
6,22,16,-14,-5,19,,,,,,
24,42,18,-33,3,30,,,,,,
45,66,21,-56,12,43,,,,,,
38,60,22,-49,8,41,,,,,,
28,48,20,-38,4,34,,,,,,
33,47,14,-40,9,30,,,,,,
38,46,8,-42,15,27,,,,,,
44,45,1,-45,21,23,,,,,,
50,41,-9,-45,29,16,,,,,,
57,39,-18,-48,37,10,,,,,,
64,38,-26,-51,45,6,,,,,,
74,38,-36,-56,55,1,,,,,,
84,39,-45,-61,64,-3,,,,,,
104,49,-55,-76,79,-3,,,,,,
118,58,-60,-88,89,-1,,,,,,
127,65,-62,-96,94,1,,,,,,
154,81,-73,-117,113,4,,,,,,
171,88,-83,-129,127,2,,,,,,
172,81,-91,-126,131,-5,,,,,,
178,76,-102,-127,140,-13,,,,,,
185,73,-112,-129,148,-19,,,,,,
194,80,-114,-137,154,-17,,,,,,
196,86,-110,-141,153,-12,,,,,,
193,90,-103,-141,148,-6,,,,,,
180,88,-92,-134,136,-2,,,,,,
164,88,-76,-126,120,6,,,,,,
145,91,-54,-118,99,18,,,,,,
129,89,-40,-109,84,24,,,,,,
114,85,-29,-99,71,28,,,,,,
97,75,-22,-86,59,26,,,,,,
78,63,-15,-70,46,24,,,,,,
56,49,-7,-52,31,21,,,,,,
47,38,-9,-42,28,14,,,,,,
43,34,-9,-38,26,12,,,,,,
46,40,-6,-43,26,17,,,,,,
40,35,-5,-37,22,15,,,,,,
34,29,-5,-31,19,12,,,,,,
34,30,-4,-32,19,13,,,,,,
34,32,-2,-33,18,15,,,,,,
35,36,1,-36,17,18,,,,,,
33,33,0,-33,16,16,,,,,,
30,29,-1,-29,15,14,,,,,,
27,25,-2,-26,14,11,,,,,,
23,21,-2,-22,12,9,,,,,,
19,18,-1,-18,10,8,,,,,,
16,17,1,-17,7,9,,,,,,
13,15,2,-14,5,8,,,,,,
12,14,2,-13,5,8,,,,,,
8,13,5,-11,1,9,,,,,,
5,12,7,-9,-1,9,,,,,,
3,9,6,-6,-2,7,,,,,,
0,7,7,-4,-4,7,,,,,,
-2,5,7,-2,-5,6,,,,,,
-2,6,8,-2,-5,7,,,,,,
-3,5,8,-1,-6,6,,,,,,
-3,4,7,-1,-5,5,,,,,,
-2,3,5,-1,-4,4,,,,,,
-3,0,3,1,-3,1,,,,,,
-8,-6,2,7,-5,-2,,,,,,
-9,-6,3,7,-6,-1,,,,,,
-9,-5,4,7,-6,0,,,,,,
-12,-7,5,9,-8,-1,,,,,,
-10,-5,5,7,-7,0,,,,,,
-6,-2,4,4,-5,1,,,,,,
-4,1,5,1,-5,3,,,,,,
0,5,5,-3,-3,5,,,,,,
2,8,6,-5,-2,7,,,,,,
-2,5,7,-2,-5,6,,,,,,
-9,-1,8,5,-8,3,,,,,,
-14,-5,9,9,-11,2,,,,,,
-14,-5,9,9,-11,2,,,,,,
-11,-3,8,7,-9,2,,,,,,
-13,-6,7,9,-10,0,,,,,,
-15,-8,7,11,-11,0,,,,,,
-16,-11,5,13,-10,-3,,,,,,
-11,-4,7,7,-9,1,,,,,,
-5,4,9,0,-7,6,,,,,,
-4,6,10,-1,-7,8,,,,,,
-7,3,10,2,-9,6,,,,,,
-14,-4,10,9,-12,3,,,,,,
-17,-4,13,10,-15,4,,,,,,
-19,-3,16,11,-17,6,,,,,,
-18,-1,17,9,-17,8,,,,,,
-16,2,18,7,-17,10,,,,,,
-13,5,18,4,-16,11,,,,,,
0,17,17,-9,-9,17,,,,,,
2,18,16,-10,-7,17,,,,,,
-3,14,17,-6,-10,15,,,,,,
-3,11,14,-4,-9,12,,,,,,
-4,8,12,-2,-8,10,,,,,,
-8,5,13,1,-11,9,,,,,,
-8,6,14,1,-11,10,,,,,,
-6,8,14,-1,-10,11,,,,,,
1,14,13,-8,-6,13,,,,,,
2,15,13,-9,-6,14,,,,,,
-1,13,14,-6,-8,13,,,,,,
-5,8,13,-2,-9,10,,,,,,
-7,6,13,0,-10,9,,,,,,
-7,7,14,0,-11,10,,,,,,
6,20,14,-13,-4,17,,,,,,
17,30,13,-24,2,21,,,,,,
8,21,13,-15,-3,17,,,,,,
7,21,14,-14,-4,17,,,,,,
12,28,16,-20,-2,22,,,,,,
2,17,15,-10,-7,16,,,,,,
-5,8,13,-2,-9,10,,,,,,
-7,4,11,1,-9,7,,,,,,
-5,5,10,0,-8,7,,,,,,
-2,8,10,-3,-6,9,,,,,,
-1,10,11,-5,-6,10,,,,,,
1,11,10,-6,-5,10,,,,,,
3,12,9,-8,-3,10,,,,,,
5,15,10,-10,-3,12,,,,,,
4,15,11,-10,-4,13,,,,,,
-1,11,12,-5,-7,11,,,,,,
-1,11,12,-5,-7,11,,,,,,
1,12,11,-7,-5,11,,,,,,
3,14,11,-9,-4,12,,,,,,
4,13,9,-9,-3,11,,,,,,
5,11,6,-8,-1,8,,,,,,
7,12,5,-10,1,8,,,,,,
7,12,5,-10,1,8,,,,,,
5,10,5,-8,0,7,,,,,,
4,9,5,-7,-1,7,,,,,,
3,7,4,-5,-1,5,,,,,,
4,9,5,-7,-1,7,,,,,,
9,13,4,-11,2,8,,,,,,
14,17,3,-16,5,10,,,,,,
6,10,4,-8,1,7,,,,,,
3,8,5,-6,-1,6,,,,,,
3,11,8,-7,-3,9,,,,,,
6,16,10,-11,-2,13,,,,,,
8,18,10,-13,-1,14,,,,,,
0,12,12,-6,-6,12,,,,,,
-2,11,13,-5,-8,12,,,,,,
0,13,13,-7,-7,13,,,,,,
1,12,11,-7,-5,11,,,,,,
2,12,10,-7,-4,11,,,,,,
2,11,9,-7,-4,10,,,,,,
1,10,9,-6,-4,9,,,,,,
0,9,9,-5,-5,9,,,,,,
1,9,8,-5,-4,8,,,,,,
1,9,8,-5,-4,8,,,,,,
2,10,8,-6,-3,9,,,,,,
-1,8,9,-4,-5,8,,,,,,
-2,9,11,-4,-7,10,,,,,,
2,14,12,-8,-5,13,,,,,,
11,23,12,-17,-1,17,,,,,,
18,29,11,-24,3,20,,,,,,
11,22,11,-17,0,16,,,,,,
8,18,10,-13,-1,14,,,,,,
7,16,9,-12,-1,12,,,,,,
8,16,8,-12,0,12,,,,,,
8,16,8,-12,0,12,,,,,,
8,14,6,-11,1,10,,,,,,
6,12,6,-9,0,9,,,,,,
5,10,5,-8,0,7,,,,,,
2,7,5,-5,-2,6,,,,,,
3,8,5,-6,-1,6,,,,,,
6,10,4,-8,1,7,,,,,,
6,13,7,-10,-1,10,,,,,,
6,15,9,-11,-2,12,,,,,,
7,18,11,-13,-2,14,,,,,,
7,17,10,-12,-2,13,,,,,,
5,14,9,-10,-2,11,,,,,,
6,14,8,-10,-1,11,,,,,,
6,14,8,-10,-1,11,,,,,,
6,14,8,-10,-1,11,,,,,,
6,15,9,-11,-2,12,,,,,,
7,15,8,-11,-1,11,,,,,,
7,13,6,-10,0,9,,,,,,
5,12,7,-9,-1,9,,,,,,
2,10,8,-6,-3,9,,,,,,
3,10,7,-7,-2,8,,,,,,
4,10,6,-7,-1,8,,,,,,
6,11,5,-9,0,8,,,,,,
-1,9,10,-4,-6,9,,,,,,
-5,9,14,-2,-10,11,,,,,,
-5,10,15,-3,-10,12,,,,,,
12,27,15,-20,-2,21,,,,,,
31,45,14,-38,8,29,,,,,,
35,49,14,-42,10,31,,,,,,
28,42,14,-35,7,28,,,,,,
11,26,15,-19,-2,20,,,,,,
-1,14,15,-7,-8,14,,,,,,
-10,6,16,2,-13,11,,,,,,
-13,5,18,4,-16,11,,,,,,
-6,10,16,-2,-11,13,,,,,,
4,17,13,-11,-5,15,,,,,,
16,28,12,-22,2,20,,,,,,
19,31,12,-25,3,21,,,,,,
16,29,13,-23,1,21,,,,,,
15,28,13,-22,1,20,,,,,,
15,28,13,-22,1,20,,,,,,
16,30,14,-23,1,22,,,,,,
15,30,15,-23,0,22,,,,,,
14,29,15,-22,-1,22,,,,,,
15,31,16,-23,-1,23,,,,,,
14,29,15,-22,-1,22,,,,,,
11,24,13,-18,-1,18,,,,,,
